Fiscal_Year,Budget_Type,Agency_Name,Sub_Agency_Name,DepartmentName,Sub_DepartmentName,Category,Sub_Category,Stimulus_Type,Funding_Source,Vendor_Name,InvoiceID,InvoiceDt,InvoiceAmt,DistributionAmt,CheckID,CheckDt,CheckAmt,CheckVoidDt
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Drugs/Medicine Supplies,,General Fund,POINT DEFIANCE AIDS PROJECT,1825025,7/17/2017,4302.5,4302.5,930185,7/26/2017,4302.5,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Drugs/Medicine Supplies,,General Fund,POINT DEFIANCE AIDS PROJECT,1827378,7/26/2017,4310,4310,931401,8/2/2017,4310,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Drugs/Medicine Supplies,,General Fund,PROSAPIA INC,1821713,7/6/2017,516,516,930895,7/31/2017,516,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Office Supplies,,General Fund,AMAZON COM,1825883,7/21/2017,19.73,3.74,930511,7/28/2017,873.7,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Office Supplies,,General Fund,AMAZON COM,1825883,7/21/2017,19.73,15.99,930511,7/28/2017,873.7,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Office Supplies,,General Fund,BARBARA ANN CARTER,1821295,7/11/2017,31.78,31.78,927278,7/12/2017,31.78,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Office Supplies,,General Fund,EDUCATION TRAINING & RESEARCH ASSOCIATES,1824958,7/12/2017,90.48,90.48,932025,8/7/2017,90.48,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1830040,6/9/2017,34.9,34.9,932922,8/10/2017,11629.86,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Medical Administration,,Supplies,Public & Community Relations Supplies,,General Fund,JESSICA MILLER,1830052,7/18/2017,26.21,26.21,932902,8/10/2017,1291.41,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Personal Health & Lab Svcs,,Contractual Services,"Travel, Local Travel Costs",,General Fund,KATRINA COTTON,1826733,7/27/2017,186.6,5,931631,8/3/2017,186.6,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Personal Health & Lab Svcs,,Contractual Services,"Travel, Out of Town",,General Fund,RYAN ONEAL IRVINE,1824118,7/19/2017,950.66,950.66,929236,7/20/2017,790.66,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Personal Health & Lab Svcs,,Supplies,Drugs/Medicine Supplies,,General Fund,ATHENS PAPER COMPANY INC,1825747,7/17/2017,1386,1386,933012,8/11/2017,2633,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Personal Health & Lab Svcs,,Supplies,Drugs/Medicine Supplies,,General Fund,ATHENS PAPER COMPANY INC,1826094,7/17/2017,924,924,933012,8/11/2017,2633,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Personal Health & Lab Svcs,,Supplies,Drugs/Medicine Supplies,,General Fund,MOORE MEDICAL LLC,1823795,7/13/2017,2267.79,2267.79,932074,8/7/2017,2267.79,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,Personal Health & Lab Svcs,,Supplies,Drugs/Medicine Supplies,,General Fund,ULINE INC,1826491,7/17/2017,621.21,621.21,930969,7/31/2017,621.21,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,"Policy, Planning & Eval",,Contractual Services,Professional Services,,General Fund,MARGARET J WARD,1826959,7/21/2017,899.75,899.75,931181,8/1/2017,899.75,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,"Policy, Planning & Eval",,Contractual Services,Professional Services,,General Fund,MARGARET J WARD,1821670,6/23/2017,575.25,575.25,929921,7/25/2017,575.25,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,"Policy, Planning & Eval",,Contractual Services,"Travel, Local Travel Costs",,General Fund,KATRINA COTTON,1826733,7/27/2017,186.6,6,931631,8/3/2017,186.6,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,"Policy, Planning & Eval",,Supplies,Office Supplies,,General Fund,AMAZON COM,1827413,7/28/2017,99.15,98.3,931545,8/3/2017,194.01,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,"Policy, Planning & Eval",,Supplies,Office Supplies,,General Fund,AMAZON COM,1827413,7/28/2017,99.15,0.85,931545,8/3/2017,194.01,1/1/1900
2018,Metro Government Operations,Public Health & Wellness,Administration & Support Division,"Policy, Planning & Eval",,Supplies,Office Supplies,,General Fund,AMAZON COM,1824773,7/18/2017,26.98,26.98,930088,7/26/2017,1401.94,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Contractual Services,Dues,,General Fund,MATTHEW BENDER & COMPANY INC,1820777,6/15/2017,73.08,73.08,927829,7/14/2017,73.08,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Contractual Services,Dues,,General Fund,THOMSON REUTERS SCIENTIFIC INC,1824914,7/4/2017,382,382,929971,7/25/2017,382,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Contractual Services,Dues,,General Fund,THOMSON REUTERS SCIENTIFIC INC,1823032,7/1/2017,880.75,880.75,931221,8/1/2017,880.75,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Contractual Services,Other Building Maintenance/Repair Services,,General Fund,TYLER MOUNTAIN WATER CO INC,1824602,6/30/2017,5,5,931887,8/4/2017,5,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Contractual Services,Printing/Copying,,General Fund,PARKWAY SOUTHERN CO,1823265,6/30/2017,22,22,930401,7/27/2017,22,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Contractual Services,Public & Community Relations Services,,General Fund,COURIER JOURNAL,1825970,7/19/2017,19.99,19.99,931768,8/4/2017,19.99,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Clothing/Uniform supplies,,General Fund,PSYCHOLOGICAL ASSESSMENT RESOURCES INC,1823170,6/16/2017,2443.6,2443.6,929614,7/24/2017,2443.6,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Clothing/Uniform supplies,,General Fund,SUN BADGE CO,1823195,3/23/2017,7712.5,7712.5,930211,7/26/2017,8215,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Clothing/Uniform supplies,,General Fund,SUN BADGE CO,1824786,5/30/2017,502.5,502.5,930211,7/26/2017,8215,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Clothing/Uniform supplies,,General Fund,SUN BADGE CO,1823225,7/6/2017,3856.25,3856.25,930920,7/31/2017,3856.25,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826460,7/19/2017,374.02,374.02,931191,8/1/2017,3490.72,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Office Supplies,,General Fund,PARKWAY SOUTHERN CO,1824190,7/13/2017,90,90,932081,8/7/2017,152,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Office Supplies,,General Fund,TODD FELTY,1823043,7/13/2017,78.25,78.25,930031,7/25/2017,78.25,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Director's Office,,Supplies,Public & Community Relations Supplies,,General Fund,CROWN TROPHY OF LOUISVILLE,1824597,7/12/2017,96,96,930357,7/27/2017,96,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Planning and Analysis,,Contractual Services,Contractual Non Professional Service Agreements,,General Fund,SHRED IT US JV LLC,1822613,6/30/2017,64.2,64.2,929962,7/25/2017,616.4,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Planning and Analysis,,Contractual Services,Data Communication Services,,General Fund,TIME WARNER CABLE ENTERPRISES LLC,1821368,7/2/2017,220,220,930928,7/31/2017,220,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Planning and Analysis,,Contractual Services,Dues,,General Fund,INTERNATIONAL ASSOCIATION OF CRIME ANALYSTS INC,1823506,6/30/2017,25,25,930150,7/26/2017,50,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Planning and Analysis,,Contractual Services,Dues,,General Fund,INTERNATIONAL ASSOCIATION OF CRIME ANALYSTS INC,1823535,6/30/2017,25,25,930150,7/26/2017,50,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Planning and Analysis,,Contractual Services,Dues,,General Fund,INTERNATIONAL ASSOCIATION OF CRIME ANALYSTS INC,1823534,7/3/2017,25,25,929087,7/20/2017,25,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Property Room,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826147,7/17/2017,70.9,70.9,933071,8/11/2017,7586.86,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Property Room,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826172,7/17/2017,246.01,246.01,933071,8/11/2017,7586.86,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Records Management,,Contractual Services,Equipment Rental,,General Fund,SCOT MAILING AND SHIPPING SYSTEMS INC,1823529,7/5/2017,1872,1872,930201,7/26/2017,1872,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Records Management,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1826144,7/17/2017,15,15,933071,8/11/2017,7586.86,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Records Management,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1828945,6/8/2017,56.98,56.98,932922,8/10/2017,11629.86,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Records Management,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1829423,6/19/2017,57.62,57.62,932922,8/10/2017,11629.86,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Records Management,,Supplies,Office Supplies,,General Fund,OFFICE DEPOT INC,1829332,6/21/2017,10.25,10.25,933071,8/11/2017,7586.86,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Contractual Services,2 way Radio/Pager Services,,General Fund,AMERICAN MESSAGING SERVICES LLC,1823258,7/1/2017,789.22,789.22,929166,7/20/2017,840.72,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Contractual Services,Air Cards,,General Fund,VERIZON WIRELESS,1825664,7/12/2017,47455.22,47455.22,930233,7/26/2017,47855.32,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Contractual Services,Cellular Telephone Services,,General Fund,VERIZON WIRELESS,1828331,7/23/2017,20929.27,20929.27,931899,8/4/2017,26495.51,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Contractual Services,Computer Software Rental,,General Fund,AXON ENTERPRISE INC,1824573,6/29/2017,917761,917761,931739,8/4/2017,917761,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Contractual Services,Computer Software Rental,,General Fund,LEADSONLINE LLC,1823275,7/1/2017,79788,79788,931174,8/1/2017,79788,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Contractual Services,Computer Software Rental,,General Fund,LINEAR SYSTEMS INC,1822254,7/10/2017,19650,19650,931821,8/4/2017,19650,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Equipment/Capital Outlay,Computer Software,,General Fund,CDW LLC,1824295,7/14/2017,56.1,56.1,932498,8/8/2017,56.1,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Technical Services,,Equipment/Capital Outlay,Computer Software,,General Fund,SHI INTERNATIONAL CORP,1825405,7/19/2017,456.65,456.65,930205,7/26/2017,456.65,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Contractual Non Professional Service Agreements,,General Fund,SHRED IT US JV LLC,1823288,6/30/2017,70.62,70.62,931866,8/4/2017,70.62,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Professional Services,,General Fund,HEALTHPOINT ASSOCIATES INC,1828596,7/26/2017,225,225,932526,8/8/2017,225,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Professional Services,,General Fund,HEALTHPOINT ASSOCIATES INC,1825340,7/13/2017,225,225,930142,7/26/2017,225,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Professional Services,,General Fund,HEALTHPOINT ASSOCIATES INC,1822407,6/30/2017,250,250,929568,7/24/2017,9025,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Professional Services,,General Fund,HEALTHPOINT ASSOCIATES INC,1822530,7/5/2017,450,450,929568,7/24/2017,9025,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Professional Services,,General Fund,HEALTHPOINT ASSOCIATES INC,1821729,6/14/2017,225,225,929879,7/25/2017,450,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Professional Services,,General Fund,MICHAEL E FREVILLE,1823262,7/1/2017,7725,7725,931833,8/4/2017,7725,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Training & Educational Fees,,General Fund,AMY MCTYEIRE,1821041,7/10/2017,595,595,927268,7/12/2017,595,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Training & Educational Fees,,General Fund,CHAD LEDINGTON,1826755,7/10/2017,100,100,930816,7/31/2017,100,1/1/1900
2018,Metro Government Operations,Louisville Metro Police Department,Administrative Bureau,Training,,Contractual Services,Training & Educational Fees,,General Fund,DAN JACKMAN,1823477,6/28/2017,4319.45,3850,928591,7/19/2017,4319.45,1/1/1900
