Cite Number,Issue Date,Issue T,Violat,Sublocatio,Street,Meter #,Is Wa,Due
5220002420,02/17/2016,11:19 ,X,,SEE NOTES,7636,NO,50.00
5260003341,04/15/2016,08:45 ,78,,SEE NOTES,,NO,0.00
0094177156,01/23/2016,20:55 ,NP,,SEE NOTES,,NO,0.00
5180006457,06/09/2016,13:17 ,X,,SEE NOTES,1300,NO,0.00
5260001953,02/16/2016,14:29 ,X,,SEE NOTES,ALI313,NO,0.00
5160019405,03/04/2016,16:45 ,P30,,SEE NOTES,,NO,0.00
5090003211,04/25/2016,10:19 ,X,,SEE NOTES,4501A,NO,50.00
5100004290,04/29/2016,12:59 ,X,,SEE NOTES,502B,NO,0.00
0094153721,04/27/2016,12:50 ,NPJ,,SEE NOTES,,NO,50.00
5050000698,02/12/2016,09:43 ,BT,,SEE NOTES,,NO,0.00
5180005860,04/13/2016,08:05 ,WA,,SEE NOTES,,NO,0.00
5090003182,04/22/2016,11:04 ,X,,SEE NOTES,ALI302,NO,0.00
5100004284,04/29/2016,11:00 ,X,,SEE NOTES,300B,NO,0.00
5150002023,03/01/2016,12:12 ,X,,SEE NOTES,707A,NO,0.00
5260004582,06/08/2016,16:43 ,NPP,,SEE NOTES,,NO,0.00
5140002563,01/06/2016,10:12 ,X,,SEE NOTES,LIB704,NO,0.00
0093441784,04/22/2016,13:00 ,NP,,SEE NOTES,,NO,50.00
5170005866,02/18/2016,09:26 ,X,,SEE NOTES,400EA,NO,0.00
0094384636,03/08/2016,18:45 ,AB,,SEE NOTES,,NO,0.00
5180006913,06/30/2016,12:26 ,X,,SEE NOTES,1501,NO,0.00
5170006119,03/03/2016,10:55 ,X,,SEE NOTES,NA,NO,0.00
5010004825,06/08/2016,10:00 ,X,,SEE NOTES,G309B,NO,0.00
5040003554,02/01/2016,12:29 ,PT2,,SEE NOTES,,NO,0.00
5180005720,03/25/2016,09:15 ,PNP,,SEE NOTES,,NO,0.00
5090003379,05/06/2016,08:56 ,X,,SEE NOTES,4501A,NO,0.00
5110001777,05/05/2016,11:08 ,LZF,,SEE NOTES,,NO,0.00
5180004967,02/01/2016,13:07 ,X,,SEE NOTES,DU2226,NO,0.00
5230006398,06/23/2016,08:49 ,S,,SEE NOTES,,NO,0.00
5060004010,06/01/2016,11:16 ,NP,,SEE NOTES,,NO,0.00
5120003603,01/29/2016,17:24 ,X,,SEE NOTES,413E,NO,0.00
5260002619,03/11/2016,10:06 ,X,,SEE NOTES,BRD307,NO,0.00
5260001282,01/07/2016,12:55 ,X,,SEE NOTES,41806,NO,0.00
5160018048,01/29/2016,15:35 ,X,,SEE NOTES,H1501,NO,0.00
5220003132,03/14/2016,10:58 ,X,,SEE NOTES,7636,NO,0.00
5260001776,02/08/2016,08:15 ,X,,SEE NOTES,42017,NO,0.00
5260001843,02/11/2016,08:35 ,X,,SEE NOTES,42023,NO,0.00
5260002841,03/24/2016,13:44 ,X,,SEE NOTES,42021,NO,0.00
0093961335,02/26/2016,12:25 ,NP,,SEE NOTES,,NO,0.00
5250002553,03/19/2016,13:00 ,X,,SEE NOTES,3506A,NO,0.00
5230002511,02/12/2016,11:49 ,PNP,,SEE NOTES,,NO,0.00
5140003841,06/02/2016,15:49 ,NPG,,SEE NOTES,,NO,0.00
5030000995,06/22/2016,07:09 ,S,,SEE NOTES,,NO,0.00
5220001398,01/08/2016,10:21 ,X,,SEE NOTES,403A,NO,0.00
5230004774,04/29/2016,08:32 ,EX,,SEE NOTES,,NO,0.00
5230002689,02/26/2016,06:46 ,NSR,,SEE NOTES,,NO,50.00
5230005474,05/25/2016,08:09 ,NPP,,SEE NOTES,,NO,0.00
5110001323,03/18/2016,10:29 ,X,,SEE NOTES,704B,NO,0.00
5010002012,01/21/2016,16:16 ,H,,SEE NOTES,,NO,0.00
5120004059,02/29/2016,14:00 ,NSR,,SEE NOTES,,NO,0.00
5030000730,04/18/2016,10:30 ,X,,SEE NOTES,706A,NO,0.00
5230002452,02/10/2016,06:40 ,PNP,,SEE NOTES,,NO,0.00
5230003180,03/17/2016,09:49 ,S,,SEE NOTES,,NO,0.00
5180006867,06/29/2016,12:50 ,X,,SEE NOTES,2003,NO,50.00
5110001615,04/19/2016,13:54 ,X,,SEE NOTES,,NO,0.00
5220003138,03/14/2016,17:11 ,X,,SEE NOTES,L302,NO,0.00
5140002609,01/07/2016,14:49 ,X,,SEE NOTES,J700,NO,0.00
5010003120,03/17/2016,15:45 ,X,,SEE NOTES,MA402B,NO,0.00
0093726485,04/29/2016,16:55 ,NP,,SEE NOTES,,NO,0.00
5260001914,02/15/2016,09:25 ,X,,SEE NOTES,42004,NO,0.00
5100006281,06/20/2016,00:00 ,X,,SEE NOTES,201EB,NO,0.00
5100006375,06/22/2016,00:00 ,X,,SEE NOTES,203EB,NO,0.00
5220002095,02/05/2016,10:33 ,NP,,SEE NOTES,L302,NO,0.00
5150002005,02/29/2016,16:10 ,X,,SEE NOTES,CH402,NO,50.00
5230001873,01/06/2016,09:03 ,PNP,,SEE NOTES,,NO,0.00
0093153955,03/03/2016,17:55 ,PNP,,SEE NOTES,,NO,0.00
5230005795,05/30/2016,10:24 ,NPS,,SEE NOTES,,NO,0.00
5150002950,04/25/2016,15:27 ,NPP,,SEE NOTES,,NO,0.00
5050000724,02/25/2016,08:34 ,BT,,SEE NOTES,,NO,0.00
5230006083,06/07/2016,12:48 ,PT2,,SEE NOTES,,NO,0.00
5230003716,04/05/2016,09:00 ,S,,SEE NOTES,,NO,50.00
5230006184,06/09/2016,09:00 ,S,,SEE NOTES,,NO,0.00
5070006460,05/17/2016,15:35 ,NPP,,SEE NOTES,,NO,0.00
0093436022,01/13/2016,09:14 ,OFF,,SEE NOTES,,NO,0.00
5020001168,04/26/2016,10:29 ,X,,SEE NOTES,201B,NO,50.00
5230006185,06/09/2016,09:04 ,S,,SEE NOTES,,NO,50.00
5150003833,06/22/2016,11:31 ,P30,,SEE NOTES,,NO,0.00
5170005819,02/15/2016,12:53 ,X,,SEE NOTES,ALI406,NO,0.00
5230002362,02/04/2016,11:59 ,X,,SEE NOTES,103N,NO,50.00
5030000692,03/28/2016,18:42 ,BT,,SEE NOTES,,NO,0.00
5260002829,03/24/2016,10:40 ,78,,SEE NOTES,,NO,0.00
5150003271,05/10/2016,07:12 ,X,,SEE NOTES,200EB,NO,0.00
0094284912,04/20/2016,08:32 ,S,,SEE NOTES,,NO,0.00
5250001919,02/10/2016,10:40 ,X,,SEE NOTES,707A,NO,0.00
5070006809,05/24/2016,13:06 ,X,,SEE NOTES,208A,NO,0.00
5110001875,06/16/2016,15:07 ,NPP,,SEE NOTES,,NO,0.00
5180005141,02/10/2016,12:41 ,WA,,SEE NOTES,,NO,0.00
5160020164,03/23/2016,10:06 ,X,,SEE NOTES,110B,NO,0.00
0094285483,05/11/2016,08:44 ,S,,SEE NOTES,,NO,0.00
5140003548,04/18/2016,10:37 ,X,,SEE NOTES,L308,NO,0.00
5230004028,04/12/2016,12:23 ,NSR,,SEE NOTES,,NO,0.00
5040004624,06/03/2016,14:27 ,NSR,,SEE NOTES,,NO,50.00
0094278730,04/11/2016,21:23 ,OTH,,SEE NOTES,,NO,0.00
5090002949,04/12/2016,09:38 ,X,,SEE NOTES,FL514B,NO,0.00
5010004765,06/06/2016,08:56 ,NP,,SEE NOTES,,NO,50.00
5070005598,01/07/2016,12:37 ,X,,SEE NOTES,MAG705,NO,0.00
5260004287,05/27/2016,16:43 ,NPP,,SEE NOTES,,NO,0.00
0094256794,05/14/2016,16:45 ,OTH,,SEE NOTES,,NO,50.00
5120004155,03/09/2016,11:51 ,X,,SEE NOTES,312E,NO,0.00
5150003716,06/13/2016,12:23 ,X,,SEE NOTES,310A,NO,0.00
5100006555,06/28/2016,15:48 ,X,,SEE NOTES,1605,NO,0.00
5160019584,03/10/2016,12:36 ,H,,SEE NOTES,,NO,0.00
5230005369,05/21/2016,06:22 ,NPS,,SEE NOTES,,NO,0.00
5010003761,04/21/2016,12:41 ,X,,SEE NOTES,7101NB,NO,0.00
5260004018,05/17/2016,12:08 ,X,,SEE NOTES,MA611A,NO,0.00
5010004354,05/14/2016,16:06 ,X,,SEE NOTES,MA409B,NO,0.00
0094328463,04/04/2016,08:16 ,S,,SEE NOTES,,NO,50.00
5180006461,06/09/2016,13:32 ,X,,SEE NOTES,2000,NO,0.00
5220001820,01/29/2016,15:51 ,X,,SEE NOTES,3616,NO,0.00
5140003700,05/09/2016,16:40 ,X,,SEE NOTES,CH307E,NO,0.00
5040004454,05/16/2016,10:52 ,X,,SEE NOTES,701B,NO,0.00
5250002951,04/02/2016,13:10 ,X,,SEE NOTES,504B,NO,0.00
5070007218,06/11/2016,10:04 ,X,,SEE NOTES,506A,NO,0.00
5250002923,04/02/2016,09:24 ,NP,,SEE NOTES,,NO,50.00
5160017525,01/14/2016,12:30 ,HOR,,SEE NOTES,NA,NO,0.00
5160019371,03/04/2016,12:54 ,X,,SEE NOTES,520A,NO,0.00
5160019242,03/02/2016,14:06 ,X,,SEE NOTES,107,NO,0.00
5030000510,01/25/2016,15:20 ,BT,,SEE NOTES,,NO,0.00
5100006507,06/27/2016,16:22 ,NPP,,SEE NOTES,,NO,0.00
5040003725,02/11/2016,14:18 ,X,,SEE NOTES,,NO,0.00
5090002300,02/16/2016,09:27 ,X,,SEE NOTES,CH611A,NO,0.00
0094286522,06/03/2016,08:52 ,S,,SEE NOTES,,NO,50.00
5260004457,06/04/2016,11:07 ,X,,SEE NOTES,ALI412,NO,0.00
5160019828,03/16/2016,14:10 ,NP,,SEE NOTES,,NO,0.00
5160020220,03/24/2016,10:19 ,NP,,SEE NOTES,,NO,0.00
5160017999,01/28/2016,16:49 ,X,,SEE NOTES,CK2000,NO,0.00
5230002023,01/13/2016,00:00 ,X,,SEE NOTES,205N,NO,0.00
5020000716,02/19/2016,09:01 ,X,,SEE NOTES,,NO,0.00
5120004039,02/26/2016,17:25 ,X,,SEE NOTES,601B,NO,0.00
5070006753,05/23/2016,10:37 ,X,,SEE NOTES,602A,NO,0.00
0094290464,05/25/2016,08:27 ,S,,SEE NOTES,,NO,0.00
5100006627,06/30/2016,12:19 ,X,,SEE NOTES,300B,NO,50.00
5230001834,01/04/2016,10:25 ,PNP,,SEE NOTES,,NO,0.00
5100005252,05/23/2016,15:30 ,X,,SEE NOTES,617L,NO,0.00
5230006414,06/23/2016,12:06 ,NSR,,SEE NOTES,,NO,0.00
5230002195,01/26/2016,06:43 ,PNP,,SEE NOTES,,NO,50.00
5170005133,01/11/2016,13:10 ,X,,SEE NOTES,CH315,NO,0.00
5160020574,04/05/2016,16:33 ,NP,,SEE NOTES,1903,NO,50.00
5010002510,02/16/2016,15:53 ,X,,SEE NOTES,MA700B,NO,0.00
5230003482,03/28/2016,10:48 ,EX,,SEE NOTES,,NO,0.00
5160019623,03/11/2016,00:00 ,WA,,SEE NOTES,,NO,0.00
5060004182,06/13/2016,15:15 ,NPP,,SEE NOTES,,NO,0.00
5170005049,01/08/2016,14:12 ,X,,SEE NOTES,AF201A,NO,0.00
5110001966,06/24/2016,15:57 ,X,,SEE NOTES,611B,NO,0.00
5160019155,02/29/2016,17:22 ,X,,SEE NOTES,DU2208,NO,0.00
5230006631,06/30/2016,11:06 ,EX,,SEE NOTES,,NO,0.00
5180006096,05/18/2016,10:52 ,BT,,SEE NOTES,,NO,0.00
0094157814,06/20/2016,23:46 ,OFF,,SEE NOTES,,NO,50.00
5050000689,02/10/2016,09:04 ,BT,,SEE NOTES,,NO,0.00
5250002533,03/19/2016,09:24 ,X,,SEE NOTES,M415B,NO,0.00
0094355612,02/20/2016,12:15 ,EX,,SEE NOTES,,NO,50.00
5200004173,03/31/2016,12:54 ,X,,SEE NOTES,706,NO,0.00
5140003949,06/24/2016,10:25 ,X,,SEE NOTES,207E,NO,0.00
5110001274,03/16/2016,11:32 ,NP,,SEE NOTES,,NO,0.00
0094328452,03/23/2016,08:38 ,SD,,SEE NOTES,,NO,0.00
5160020123,03/22/2016,10:45 ,X,,SEE NOTES,201EA,NO,0.00
5220001678,01/22/2016,12:36 ,X,,SEE NOTES,404A,NO,0.00
5230003786,04/06/2016,10:01 ,S,,SEE NOTES,,NO,0.00
5160018109,02/01/2016,13:05 ,X,,SEE NOTES,202EB,NO,0.00
5150003506,05/27/2016,09:42 ,NP,,SEE NOTES,,NO,0.00
0093849630,02/20/2016,12:30 ,OTH,,SEE NOTES,,NO,0.00
5140003502,04/14/2016,15:18 ,X,,SEE NOTES,410A,NO,0.00
5230001859,01/05/2016,12:12 ,PNP,,SEE NOTES,,NO,0.00
5230005948,06/03/2016,06:39 ,PNP,,SEE NOTES,,NO,0.00
5160022266,05/20/2016,11:11 ,X,,SEE NOTES,2218,NO,0.00
5250001661,01/26/2016,14:09 ,X,,SEE NOTES,,NO,0.00
5160021915,05/11/2016,11:34 ,78,,SEE NOTES,,NO,0.00
5260004549,06/08/2016,08:30 ,78,,SEE NOTES,,NO,0.00
5060003685,04/26/2016,17:34 ,LZF,,SEE NOTES,,NO,0.00
5230004731,04/28/2016,09:14 ,S,,SEE NOTES,,NO,0.00
5140003443,04/13/2016,13:22 ,NP,,SEE NOTES,,NO,0.00
5040003366,01/19/2016,07:51 ,X,,SEE NOTES,ALI302,NO,0.00
5160021977,05/12/2016,10:59 ,X,,SEE NOTES,1510,NO,0.00
0094296510,04/23/2016,14:37 ,EX,,SEE NOTES,,NO,0.00
5070005895,02/16/2016,13:10 ,78,,SEE NOTES,,NO,0.00
5100006613,06/30/2016,10:05 ,X,,SEE NOTES,208A,NO,0.00
5230005443,05/24/2016,09:21 ,S,,SEE NOTES,,NO,0.00
5140003282,04/06/2016,15:59 ,X,,SEE NOTES,502B,NO,0.00
5220002440,02/17/2016,15:36 ,NP,,SEE NOTES,,NO,0.00
5070005562,01/06/2016,10:10 ,X,,SEE NOTES,6404,NO,0.00
5010004635,05/28/2016,10:25 ,X,,SEE NOTES,J500A,NO,0.00
5050001107,06/29/2016,10:13 ,X,,SEE NOTES,605,NO,0.00
5250001355,01/08/2016,08:35 ,NP,,SEE NOTES,,NO,0.00
5230004665,04/27/2016,07:26 ,NPP,,SEE NOTES,,NO,0.00
5100003663,01/30/2016,12:53 ,X,,SEE NOTES,,NO,0.00
0094190806,03/26/2016,05:21 ,NS,,SEE NOTES,,NO,0.00
0093450350,04/14/2016,16:21 ,PNP,,SEE NOTES,,NO,50.00
5150003387,05/16/2016,11:25 ,X,,SEE NOTES,1-507,NO,0.00
0094297291,04/23/2016,09:12 ,NS,,SEE NOTES,,NO,0.00
5260004700,06/16/2016,15:29 ,X,,SEE NOTES,LU1603,NO,0.00
5230006074,06/07/2016,10:28 ,NP,,SEE NOTES,,NO,0.00
5260001642,01/29/2016,12:40 ,79,,SEE NOTES,,NO,0.00
0094300813,04/30/2016,03:58 ,NS,,SEE NOTES,,NO,50.00
5230002736,02/27/2016,05:16 ,NPS,,SEE NOTES,,NO,0.00
5060004032,06/02/2016,11:38 ,X,,SEE NOTES,602EB,NO,0.00
5160017736,01/21/2016,15:48 ,X,,SEE NOTES,BD1604,NO,0.00
5160021251,04/20/2016,16:55 ,NP,,SEE NOTES,1905,NO,0.00
5160018249,02/03/2016,16:18 ,NPP,,SEE NOTES,,NO,0.00
5230004395,04/20/2016,11:35 ,PNP,,SEE NOTES,,NO,0.00
5040003513,01/28/2016,10:20 ,X,,SEE NOTES,,NO,0.00
5070007298,06/15/2016,15:14 ,NPS,,SEE NOTES,,NO,0.00
5060003816,05/05/2016,12:36 ,X,,SEE NOTES,103N,NO,0.00
5160020078,03/21/2016,13:28 ,X,,SEE NOTES,1504,NO,0.00
0093739671,03/03/2016,09:16 ,NP,,SEE NOTES,,NO,0.00
0094411155,06/19/2016,05:09 ,NP,,SEE NOTES,,NO,0.00
5220001671,01/22/2016,10:29 ,X,,SEE NOTES,600A,NO,0.00
5150003808,06/17/2016,16:01 ,NPP,,SEE NOTES,,NO,0.00
5250001758,02/02/2016,10:27 ,X,,SEE NOTES,LIB706,NO,0.00
5230005342,05/20/2016,08:18 ,S,,SEE NOTES,,NO,0.00
5010002508,02/16/2016,15:44 ,X,,SEE NOTES,MA607B,NO,0.00
5250003040,04/08/2016,16:33 ,NPC,,SEE NOTES,,NO,0.00
5220003075,03/12/2016,13:59 ,X,,SEE NOTES,405A,NO,0.00
5070005646,01/08/2016,14:46 ,X,,SEE NOTES,ALI400,NO,50.00
0094296020,04/23/2016,08:45 ,NS,,SEE NOTES,,NO,0.00
5090003632,05/19/2016,09:39 ,X,,SEE NOTES,7616SR,NO,0.00
0094285844,05/19/2016,08:03 ,S,,SEE NOTES,,NO,0.00
5180006142,05/26/2016,08:03 ,X,,SEE NOTES,1909,NO,0.00
5250001755,02/02/2016,10:08 ,X,,SEE NOTES,LIB407,NO,0.00
5070005942,03/30/2016,11:00 ,X,,SEE NOTES,LIB611,NO,0.00
5100005377,05/25/2016,16:43 ,X,,SEE NOTES,405B,NO,0.00
5260001233,01/05/2016,10:10 ,78,,SEE NOTES,,NO,0.00
5240000304,04/01/2016,15:18 ,X,,SEE NOTES,604B,NO,0.00
5220001991,02/02/2016,17:09 ,NP,,SEE NOTES,,NO,50.00
5230004353,04/19/2016,12:12 ,S,,SEE NOTES,,NO,0.00
5250001306,01/05/2016,09:19 ,X,,SEE NOTES,LIB702,NO,0.00
5230002434,02/09/2016,06:21 ,PFH,,SEE NOTES,,NO,0.00
5160017714,01/21/2016,10:44 ,X,,SEE NOTES,200EA,NO,0.00
5030000918,06/07/2016,13:52 ,BT,,SEE NOTES,,NO,0.00
5260001274,01/07/2016,12:21 ,X,,SEE NOTES,31907,NO,0.00
0094162552,02/12/2016,11:00 ,PNP,,SEE NOTES,,NO,50.00
5090002362,02/19/2016,13:56 ,X,,SEE NOTES,,NO,0.00
5140004005,06/28/2016,07:23 ,X,,SEE NOTES,FL501A,NO,0.00
5100003563,01/25/2016,09:31 ,X,,SEE NOTES,CH513E,NO,0.00
5220003366,03/23/2016,11:03 ,X,,SEE NOTES,7622,NO,0.00
5260004835,06/21/2016,16:33 ,NPP,,SEE NOTES,,NO,50.00
5160022261,05/20/2016,10:07 ,X,,SEE NOTES,315A,NO,0.00
5070006240,05/04/2016,15:20 ,NPP,,SEE NOTES,,NO,0.00
5130003120,05/05/2016,07:42 ,X,,SEE NOTES,LI303A,NO,0.00
5160017728,01/21/2016,12:50 ,X,,SEE NOTES,606B,NO,0.00
5260004592,06/09/2016,09:53 ,78,,SEE NOTES,,NO,70.00
5010005139,06/21/2016,09:53 ,X,,SEE NOTES,LI606A,NO,0.00
5070007226,06/11/2016,10:48 ,NP,,SEE NOTES,,NO,50.00
5100004288,04/29/2016,12:35 ,X,,SEE NOTES,315B,NO,0.00
5040004646,06/04/2016,10:17 ,X,,SEE NOTES,Y311,NO,0.00
5130002820,04/18/2016,07:23 ,X,,SEE NOTES,FL516A,NO,0.00
5120004219,03/11/2016,16:01 ,X,,SEE NOTES,517B,NO,50.00
5260002869,03/25/2016,09:00 ,78,,SEE NOTES,,NO,0.00
5100005013,05/17/2016,16:24 ,X,,SEE NOTES,402A,NO,0.00
5230005432,05/24/2016,09:01 ,S,,SEE NOTES,,NO,0.00
5060003825,05/06/2016,11:23 ,X,,SEE NOTES,1300,NO,0.00
5160018224,02/03/2016,12:42 ,X,,SEE NOTES,601B,NO,0.00
5030000676,03/24/2016,11:09 ,X,,SEE NOTES,M805A,NO,0.00
5040004101,03/15/2016,11:14 ,X,,SEE NOTES,,NO,0.00
5260003299,04/14/2016,08:49 ,78,,SEE NOTES,,NO,0.00
5120003545,01/28/2016,13:43 ,X,,SEE NOTES,507B,NO,0.00
5110002023,06/25/2016,14:13 ,X,,SEE NOTES,506A,NO,0.00
5160018411,02/08/2016,14:03 ,X,,SEE NOTES,203B,NO,0.00
5100003602,01/28/2016,09:43 ,HOR,,SEE NOTES,A409L,NO,0.00
5230005407,05/24/2016,08:04 ,S,,SEE NOTES,,NO,0.00
5100006660,06/30/2016,00:00 ,NPP,,SEE NOTES,,NO,0.00
5160020731,04/08/2016,15:40 ,X,,SEE NOTES,1604,NO,0.00
5100005090,05/18/2016,17:38 ,X,,SEE NOTES,405A,NO,0.00
5230002901,03/11/2016,07:46 ,PD,,SEE NOTES,,NO,0.00
0094358692,05/01/2016,17:57 ,NS,,SEE NOTES,,NO,0.00
5230003539,03/30/2016,08:08 ,S,,SEE NOTES,,NO,0.00
5230003577,03/30/2016,11:41 ,S,,SEE NOTES,,NO,0.00
5160019862,03/16/2016,16:59 ,NPP,,SEE NOTES,,NO,0.00
5160017387,01/12/2016,13:44 ,X,,SEE NOTES,400B,NO,0.00
5100003913,02/10/2016,07:48 ,X,,SEE NOTES,ALI406,NO,0.00
5110001305,03/17/2016,15:34 ,X,,SEE NOTES,CH401,NO,0.00
5090002789,03/30/2016,07:50 ,X,,SEE NOTES,ALI300,NO,0.00
5010004389,05/16/2016,14:57 ,X,,SEE NOTES,J610A,NO,0.00
5040004533,05/31/2016,10:03 ,X,,SEE NOTES,WA605A,NO,0.00
5010005126,06/20/2016,13:26 ,X,,SEE NOTES,6101A,NO,0.00
5260004912,06/25/2016,09:15 ,X,,SEE NOTES,603B,NO,0.00
5060003312,01/05/2016,15:44 ,X,,SEE NOTES,6205,NO,0.00
5050000764,03/17/2016,16:44 ,BT,,SEE NOTES,,NO,0.00
5220002980,03/08/2016,13:53 ,X,,SEE NOTES,700B,NO,0.00
5010004130,05/09/2016,09:44 ,X,,SEE NOTES,8304A,NO,0.00
5180006719,06/22/2016,12:03 ,X,,SEE NOTES,202,NO,0.00
5160018920,02/23/2016,16:06 ,NPP,,SEE NOTES,,NO,0.00
5250003015,04/07/2016,11:35 ,X,,SEE NOTES,,NO,50.00
5040004265,04/14/2016,10:57 ,LZF,,SEE NOTES,,NO,0.00
5150003028,04/28/2016,07:26 ,X,,SEE NOTES,211EA,NO,50.00
5040004214,04/07/2016,11:26 ,X,,SEE NOTES,MA604A,NO,0.00
5260003037,03/31/2016,12:26 ,NSR,,SEE NOTES,,NO,0.00
5040004060,03/10/2016,08:52 ,X,,SEE NOTES,MA603A,NO,0.00
5220003644,06/29/2016,16:41 ,X,,SEE NOTES,107,NO,0.00
5120004252,03/21/2016,12:08 ,X,,SEE NOTES,200E,NO,0.00
5230004539,04/23/2016,09:53 ,NS,,SEE NOTES,,NO,0.00
5260003144,04/06/2016,08:59 ,X,,SEE NOTES,BRD307,NO,0.00
5260004676,06/15/2016,10:06 ,X,,SEE NOTES,42010,NO,0.00
5200004261,04/15/2016,15:32 ,X,,SEE NOTES,100NA,NO,0.00
5220003264,03/17/2016,17:29 ,NP,,SEE NOTES,300B,NO,0.00
5130002860,04/19/2016,11:55 ,X,,SEE NOTES,GR400E,NO,50.00
5160018400,02/08/2016,13:11 ,X,,SEE NOTES,207B,NO,0.00
5160021192,04/19/2016,00:00 ,S,,SEE NOTES,,NO,0.00
5130002702,04/09/2016,11:33 ,X,,SEE NOTES,407B,NO,0.00
5180006004,04/25/2016,11:11 ,X,,SEE NOTES,611A,NO,0.00
5090004002,06/14/2016,16:04 ,NPP,,SEE NOTES,,NO,0.00
5120004584,06/28/2016,10:51 ,X,,SEE NOTES,2000,NO,0.00
5220001440,01/08/2016,17:42 ,X,,SEE NOTES,307A,NO,0.00
5100005855,06/08/2016,15:59 ,X,,SEE NOTES,602A,NO,50.00
0093849674,01/23/2016,13:19 ,NP,,SEE NOTES,,NO,0.00
5230002623,02/23/2016,06:50 ,NSR,,SEE NOTES,,NO,0.00
5160017754,01/21/2016,17:07 ,X,,SEE NOTES,D1903,NO,0.00
5160021810,05/05/2016,14:10 ,X,,SEE NOTES,2216,NO,0.00
5040004563,06/01/2016,16:49 ,X,,SEE NOTES,412A,NO,0.00
5160017873,01/26/2016,15:07 ,X,,SEE NOTES,H2009,NO,0.00
5100006310,06/21/2016,15:06 ,NPP,,SEE NOTES,,NO,50.00
0094336270,03/24/2016,07:45 ,NP,,SEE NOTES,,NO,50.00
5010003856,04/27/2016,14:51 ,X,,SEE NOTES,MA214A,NO,0.00
5090003605,05/18/2016,11:21 ,NSR,,SEE NOTES,,NO,0.00
5250001599,01/22/2016,07:59 ,NPP,,SEE NOTES,,NO,0.00
5060004105,06/06/2016,17:04 ,NS,,SEE NOTES,,NO,0.00
5160016962,01/04/2016,12:27 ,X,,SEE NOTES,203EA,NO,0.00
5050000892,04/23/2016,10:45 ,X,,SEE NOTES,205EB,NO,0.00
5180006365,06/06/2016,12:49 ,X,,SEE NOTES,1803,NO,0.00
5100006353,06/22/2016,12:29 ,X,,SEE NOTES,403B,NO,0.00
5100006401,06/23/2016,15:32 ,X,,SEE NOTES,2003R,NO,0.00
5250002215,03/07/2016,13:05 ,X,,SEE NOTES,,NO,0.00
5160018699,02/15/2016,16:38 ,X,,SEE NOTES,LU1600,NO,0.00
5120004300,03/22/2016,17:15 ,X,,SEE NOTES,303A,NO,0.00
5260004943,06/25/2016,15:22 ,X,,SEE NOTES,309A,NO,0.00
5090004065,06/17/2016,15:09 ,NPP,,SEE NOTES,,NO,0.00
5250002060,02/29/2016,16:57 ,X,,SEE NOTES,206N,NO,0.00
5090002562,03/14/2016,13:54 ,X,,SEE NOTES,ALI406,NO,0.00
5070005738,01/11/2016,11:57 ,NS,,SEE NOTES,,NO,0.00
5220001336,01/06/2016,15:29 ,X,,SEE NOTES,5628,NO,0.00
5090003056,04/18/2016,09:05 ,PFH,,SEE NOTES,,NO,0.00
5060003693,04/27/2016,11:15 ,X,,SEE NOTES,502B,NO,0.00
5100006005,06/14/2016,14:22 ,X,,SEE NOTES,503B,NO,0.00
5020000995,04/13/2016,15:50 ,X,,SEE NOTES,706R,NO,0.00
5170006251,03/17/2016,09:56 ,X,,SEE NOTES,200EB,NO,0.00
5070006173,05/02/2016,11:00 ,NP,,SEE NOTES,,NO,50.00
5230004739,04/28/2016,11:15 ,NSR,,SEE NOTES,,NO,0.00
5120003511,01/27/2016,16:21 ,NPP,,SEE NOTES,,NO,0.00
5120004628,06/29/2016,13:00 ,X,,SEE NOTES,400A,NO,0.00
5100005168,05/20/2016,12:26 ,X,,SEE NOTES,605L,NO,0.00
5220002546,02/19/2016,11:46 ,NP,,SEE NOTES,,NO,0.00
5160017781,01/22/2016,12:18 ,NP,,SEE NOTES,,NO,0.00
5100003655,01/30/2016,12:36 ,NSR,,SEE NOTES,,NO,0.00
0094287841,06/21/2016,08:27 ,S,,SEE NOTES,,NO,50.00
5230003879,04/07/2016,12:42 ,NP,,SEE NOTES,,NO,0.00
5110001089,03/04/2016,12:38 ,X,,SEE NOTES,C610,NO,0.00
5150003223,05/06/2016,13:15 ,X,,SEE NOTES,MA208B,NO,0.00
5150003224,05/06/2016,13:16 ,X,,SEE NOTES,MA208,NO,0.00
5230002010,01/12/2016,11:16 ,EX,,SEE NOTES,,NO,0.00
5220003505,06/14/2016,07:44 ,NSR,,SEE NOTES,,NO,0.00
5060003591,04/22/2016,13:05 ,X,,SEE NOTES,403A,NO,0.00
5200004259,04/15/2016,15:23 ,X,,SEE NOTES,105A,NO,0.00
5230003266,03/18/2016,11:57 ,NSR,,SEE NOTES,,NO,0.00
5230004376,04/20/2016,09:30 ,NSR,,SEE NOTES,,NO,0.00
5110001363,03/21/2016,15:22 ,NPP,,SEE NOTES,,NO,50.00
5010004868,06/11/2016,09:28 ,X,,SEE NOTES,LI401A,NO,0.00
5070006592,05/20/2016,11:05 ,NPS,,SEE NOTES,,NO,0.00
5070005571,01/06/2016,14:47 ,X,,SEE NOTES,ALI307,NO,50.00
5160017001,01/04/2016,15:49 ,X,,SEE NOTES,JK620B,NO,50.00
5190002811,01/08/2016,09:53 ,PSR,,SEE NOTES,,NO,0.00
